大きくなる,おおきくなる,"- to grow up; to become an adult
- to become big; to grow in size"
昇格,しょうかく,- promotion; raising of status
決まる,きまる,"- to be decided; to be settled; to be fixed; to be arranged
- to be unchanging; to be the same (as always); to be fixed; to be set
- to be a fixed rule; to be destined; to be a convention; to be a custom; to be common knowledge
- to be well executed (of a manoeuvre in a sport, game, etc.); to go well; to succeed; to connect (of a punch)
- to look good (of clothing); to look sharp; to be stylish; to suit one; to be held in place (of a hairdo)
- to be struck and held (of a pose in kabuki)"
お帰り,おかえり,"- return
- welcome home"
専用,せんよう,"- (one's) exclusive use; private use; personal use
- dedicated use; use for a particular purpose
- exclusive use (of particular products); using only (e.g. a certain brand); using solely"
秘密基地,ひみつきち,- secret base; hideout; hidden position
ごめんなさい,ごめんなさい,- I'm sorry; my apologies; excuse me; pardon me
式,しき,"- equation; formula; expression
- ceremony
- style
- enforcement regulations (of the ritsuryo)"
空間,くうかん,- space; room; airspace
安心,あんしん,- relief; peace of mind
燦然と輝く,さんぜんとかがやく,- to shine brilliantly; to shine radiantly
手に入れる,てにいれる,- to obtain; to procure
残業,ざんぎょう,- overtime (work)
と,と,"- if; when
- and
- with
- used for quoting (thoughts, speech, etc.)
- promoted pawn
- indicates a question"
走る,はしる,"- to run
- to run (of a vehicle); to drive; to travel; to move; to sail
- to rush (to); to dash; to race
- to retreat; to flee; to defect (to)
- to run away; to abscond; to elope
- to flash (of lightning); to streak; to shoot (through; e.g. of pain); to run (through); to flare; to flit (e.g. across one's face); to spread quickly (of news, shock, etc.)
- to go (e.g. bad, to extremes); to become; to turn; to take to (e.g. crime); to get carried away by (e.g. one's emotions); to get involved in; to get wrapped up in
- to run (through; of a road, street, etc.); to extend (e.g. of a mountain range); to stretch; to lie"
大人しい,おとなしい,- obedient; docile; quiet
辛い,づらい,- difficult to ...; hard to ...
大人気,だいにんき,- very popular; highly favoured
平日,へいじつ,"- weekday; ordinary days (i.e. non-holiday)
- kanji radical 73"
ネトゲ,ネトゲ,- online game
っていうか,っていうか,"- or rather (say); or better (say); or perhaps I should say; or, how should I put it; I mean"
兄貴,あにき,"- elder brother
- one's senior
- older man; man older than oneself"
ネットオークション,ネットオークション,- net auction; Internet auction; online auction; web auction
小豆,あずき,- adzuki bean (Vigna angularis)
暮らし,くらし,- (way of) life; living; livelihood; life circumstances
ねえねえ,ねえねえ,- hey; listen
リアクション,リアクション,"- reaction; response
- reaction"
事実,じじつ,- fact; truth; reality
落ちる,おちる,"- to fall down; to drop; to fall (e.g. rain); to sink (e.g. sun or moon); to fall onto (e.g. light or one's gaze); to be used in a certain place (e.g. money)
- to be omitted; to be missing
- to decrease; to sink
- to fail (e.g. exam or class); to lose (contest, election, etc.)
- to crash; to degenerate; to degrade; to fall behind
- to become indecent (of a conversation)
- to be ruined; to go under
- to fade; to come out (e.g. a stain); to come off (e.g. makeup); to be removed (e.g. illness, possessing spirit, name on a list)
- to fall (into someone's hands); to become someone's possession
- to fall (into a trap); to fall (for a trick)
- to give in; to give up; to confess; to flee
- to fall; to be defeated; to surrender
- to come to (in the end); to end in
- to fall (in love, asleep, etc.)
- to swoon (judo)
- to consent; to understand
- to go down (of a website, server, etc.); to crash
- to log out (of an online game, chat room, etc.); to drop out; to leave; to go offline
- to die
- to move to the depths"
豆,まめ,"- legume (esp. edible legumes or their seeds, e.g. beans, peas, pulses); bean; pea
- soya bean (Glycine max); soybean; soy
- female genitalia (esp. the clitoris)
- kidney
- small; miniature; baby; midget; small-scale
- child"
絵柄,えがら,- pattern; design
１０時,じゅうじ,- ten o'clock
皆さん,みなさん,- all; everyone; everybody
モナカ,モナカ,"- wafer cake filled with bean jam
- (in) the middle of; (in) the midst of; (in) the course of; (at) the height of"
ていうか,ていうか,"- or rather (say); or better (say); or perhaps I should say; or, how should I put it; I mean"
気のせい,きのせい,- in one's imagination
全身,ぜんしん,"- whole (body); full-length (e.g. portrait)
- systemic"
難しい,むずかしい,"- difficult; hard; troublesome; complicated; serious (disease, problem, etc.)
- impossible; unfeasible
- fussy; particular; fastidious; hard to please; displeased
- gloomy; glum; sullen; serious (look)
- dirty; unclean; filthy; detestable
- unpleasant; uncomfortable; creepy; spooky"
落とす,おとす,"- to drop; to lose; to let fall; to shed (light); to cast (one's gaze); to pour in (liquid); to leave behind
- to clean off (dirt, makeup, paint, etc.); to remove (e.g. stains or facial hair); to lose; to spend money at a certain place; to omit; to leave out; to secretly let escape
- to lose (a match); to reject (an applicant); to fail (a course); to defeat (in an election)
- to lower (e.g. shoulders or voice); to lessen (e.g. production or body weight); to worsen (quality); to reduce (e.g. rank or popularity); to speak badly of; to make light of; to fall into straitened circumstances
- to fall into (e.g. a dilemma or sin); to make one's own; to have one's bid accepted; to force surrender; to take (e.g. an enemy camp or castle); to forcefully convince; to press for a confession; to deal with
- to download; to copy from a computer to another medium
- to make someone swoon (judo)
- to finish a story (e.g. with the punch line)
- to finish (a period, e.g. of fasting)
- to win over; to seduce; to conquer (unwillingness)"
嗅ぐ,かぐ,- to sniff; to smell
絶対,ぜったい,"- definitely; absolutely; unconditionally
- absolute; unconditional; unmistakable
- absoluteness"
必要,ひつよう,"- necessary; needed; essential; indispensable
- necessity; need; requirement"
合わせる,あわせる,"- to match (rhythm, speed, etc.)
- to join together; to unite; to combine; to add up
- to face; to be opposite (someone)
- to compare; to check with
- to cause to meet (e.g. an unpleasant fate)
- to place together; to connect; to overlap
- to mix; to combine
- to put blade to blade; to fight"
ケーキ,ケーキ,- cake
敵,てき,"- opponent; rival; adversary
- menace; danger; threat; enemy"
ものすごい,ものすごい,"- terrific; staggering; tremendous; incredible; extreme
- frightful; ghastly; horrific; terrible; awful; gruesome; eerie"
する,する,"- to do; to carry out; to perform
- to cause to become; to make (into); to turn (into)
- to serve as; to act as; to work as
- to wear (clothes, a facial expression, etc.)
- to judge as being; to view as being; to think of as; to treat as; to use as
- to decide on; to choose
- to be sensed (of a smell, noise, etc.)
- to be (in a state, condition, etc.)
- to be worth; to cost
- to pass (of time); to elapse
- to place, or raise, person A to a post or status B
- to transform A to B; to make A into B; to exchange A for B
- to make use of A for B; to view A as B; to handle A as if it were B
- to feel A about B
- verbalizing suffix (applies to nouns noted in this dictionary with the part of speech ""vs"")
- creates a humble verb (after a noun prefixed with ""o"" or ""go"")
- to be just about to; to be just starting to; to try to; to attempt to"
控える,ひかえる,"- to be temperate in; to refrain; to abstain; to hold back; to restrain oneself from excessive ...
- to make notes; to jot down (e.g. phone number)
- to be in preparation for; to be in waiting for
- to be soon; to be in the offing
- to be in a close relationship (e.g. as a backer, etc.)"
想像,そうぞう,- imagination; supposition; guess
眠る,ねむる,"- to sleep
- to die; to rest (in peace); to lie (buried); to sleep (in the grave)
- to lie idle (e.g. of resources); to lie unused; to lie untapped; to lie untouched
- to close one's eyes"
ヒット作,ヒットさく,"- hit (film, song, book, etc.); bestseller; blockbuster"
久しぶりに,ひさしぶりに,- after a long time; for the first time in a while
結局,けっきょく,"- after all; in the end; ultimately; eventually
- conclusion; end
- end of a game of go, shogi, etc."
てる,てる,- to be ...-ing; to have been ...-ing
タイプ,タイプ,"- type; kind; sort; style
- type (of person); (ideal) type; one's type
- typewriter
- typing"
一人,ひとり,"- one person
- being alone; being by oneself
- being single; being unmarried
- by oneself; alone
- just; only; simply"
兄様,にいさま,- older brother
この人,このひと,- this person
宴会,えんかい,- party; banquet; reception; feast; dinner
名前を付ける,なまえをつける,- to name
向き,むき,"- direction; orientation; aspect; exposure
- suited to; suitable for; designed for
- tendency; inclination
- nature (of a request or desire)
- person"
試着,しちゃく,- trying on clothes
ちょっかい,ちょっかい,"- meddling; interference; making a pass at someone
- extending a paw to drag something closer
- hand; arm; wrist
- disfigured arm; disfigured hand"
カカオ,カカオ,- cacao; cocoa
たまたま,たまたま,"- occasionally; once in a while; seldom
- casually; unexpectedly; accidentally; by chance"
所,ところ,"- place; spot; scene; site
- address
- district; area; locality
- one's house
- point; aspect; side; facet
- passage (in text); part
- space; room
- thing; matter
- whereupon; as a result
- about to; on the verge of
- was just doing; was in the process of doing; have just done; just finished doing"
透明,とうめい,- transparent; clear
ジャンル,ジャンル,- genre; category; kind
キュウリ,キュウリ,- cucumber (Cucumis sativus)
素晴らしい,すばらしい,- wonderful; splendid; magnificent
ウィルス,ウィルス,- virus
どうかした,どうかした,"- is something wrong?; what's wrong?; what's the matter?
- slightest; mere; trivial; some; chance; accidental; unexpected"
使命,しめい,"- mission; errand
- task; duty; obligation"
誓い,ちかい,- oath; vow
動画,どうが,"- video (esp. digital); video clip; clip
- animation; animated cartoon
- in-betweens (animation)"
お守り,おもり,"- babysitting; babysitter
- taking care of; assisting; assistant; helper"
通販,つうはん,- online shopping; e-commerce; mail order
残る,のこる,- to remain; to be left
真剣,しんけん,"- serious; earnest
- real sword (as opposed to a wooden practice weapon)"
取れる,とれる,"- to come off; to be removed
- to disappear (of pain, a fever, etc.)
- to be caught; to be harvested
- to be interpreted (as); to be taken (as)
- to be attained (of balance, etc.)
- to be obtainable"
細かい,こまかい,"- small
- fine; minute
- minor; trivial
- sensitive; attentive
- careful; frugal; stingy"
でないと,でないと,- without; but if; otherwise; or else
空気,くうき,"- air; atmosphere
- mood; situation
- someone with no presence; someone who doesn't stand out at all"
知識,ちしき,- knowledge; information
手伝う,てつだう,"- to help; to assist; to aid
- to contribute to; to be a factor in"
ワンピース,ワンピース,- dress
捜査,そうさ,- search (esp. in criminal investigations); investigation; inquiry; enquiry
七,なな,- seven
三昧,さんまい,"- samadhi (state of intense concentration achieved through meditation)
- being immersed in; being absorbed in; indulging in; doing to one's heart's content
- prone to; apt to"
友達,ともだち,- friend; companion
じめじめ,じめじめ,"- damp; humid; wet; clammy; muggy; soggy
- gloomy; melancholy; depressing"
流す,ながす,"- to drain; to pour; to spill; to shed (blood, tears)
- to wash away
- to distribute (e.g. electricity over wires, music over a PA system, etc.); to circulate; to broadcast; to beam
- to cruise (e.g. taxi)
- to float; to set adrift
- to call off (a meeting, etc.)
- to exile; to banish"
それ,それ,"- that; it
- then; that point (in time); that time
- there
- you"
なんかい,なんかい,- difficult to understand; unintelligible; abstruse
一個,いっこ,- piece; fragment; one (object)
何だか,なんだか,- (a) little; somewhat; somehow
回避,かいひ,- evasion; avoidance
無敵,むてき,- invincible; unrivaled; unrivalled; matchless; unbeatable; undefeatable
明日,あした,"- tomorrow
- near future"
邪魔,じゃま,"- hindrance; obstacle; nuisance; disturbance; interruption; interference
- to visit (someone's home)
- demon who hinders Buddhist training; demon who obstructs sentient beings from maintaining moral behaviour"
コンビニエンス,コンビニエンス,- convenience
お邪魔,おじゃま,- hindrance; intrusion
絶妙,ぜつみょう,- exquisite; superb; perfect; miraculous
度,ど,"- degree (angle, temperature, scale, etc.)
- counter for occurrences
- strength (of glasses); glasses prescription
- alcohol content (percentage); alcohol by volume
- extent; degree; limit
- presence of mind; composure"
酒盛り,さかもり,- drinking bout; merrymaking
こそ,こそ,"- it is ... that ...; precisely; in particular; definitely; for sure; only (when, after, because, etc.)
- although; while; it is the case that ... but
- it is precisely because ... that ...; only because ...
- not at all; not in the slightest; absolutely not; never"
イエス,イエス,- Jesus (Christ)
叩く,たたく,"- to strike; to clap; to knock; to beat; to tap; to pat
- to play drums
- to abuse; to bash; to flame (e.g. on the Internet); to insult
- to consult; to sound out
- to brag; to talk big
- to call; to invoke (e.g. a function)"
王国,おうこく,- kingdom; monarchy
それだけ,それだけ,- that much; as much; to that extent; only that; that alone; no more than that; that is all (when finished speaking)
ような,ような,"- like; similar to
- (I) think (that); (I) have a feeling (that)
- feels like; feels similar to; feels as if"
こねる,こねる,"- to knead; to mix with fingers
- to quibble; to argue for argument's sake"
つぶやく,つぶやく,"- to mutter; to murmur; to grumble
- to tweet (Twitter)"
どこ,どこ,"- where; what place
- how much (long, far); what extent"
悲愴,ひそう,- pathetic; sad; sorrowful; grievous
次,つぎ,"- next; following; subsequent
- stage; station"
ふむ,ふむ,"- to step on; to tread on; to trample on
- to set foot on (e.g. foreign soil); to stand on; to visit
- to experience; to undergo
- to follow (rules, principles, etc.); to go through (e.g. formalities); to complete
- to estimate; to guess; to judge; to value; to appraise
- to rhyme
- to succeed to (e.g. the throne)"
だっせー,だっせー,- lame; uncool; tacky
干物,かんぶつ,- dry provisions; dried food; dried goods; groceries
埋める,うめる,"- to bury (e.g. in the ground)
- to fill up (e.g. audience fills a hall); to cause to be packed
- to plug (a gap); to stop (a gap); to bridge (a difference, a gap); to fill (a seat, a vacant position); to fill out
- to make up for (a loss, shortage, etc.); to make amends; to compensate for
- to put cold water (in a bath)
- to cover; to scatter something over"
しょっぱい,しょっぱい,"- salty
- calculating; stingy
- scowling; grimacing; frowning
- hoarse
- inferior; poor; boring; dull"
弱い,よわい,- weak; frail; delicate; tender; unskilled; weak (wine)
言い張る,いいはる,- to insist; to assert; to be obstinate in saying
この辺,このへん,"- this area; around here
- this point; this much; this extent"
たいした,たいした,- considerable; great; important; significant; a big deal
確保,かくほ,"- securing; obtaining; ensuring; guarantee; maintaining
- belay; belaying"
目的,もくてき,- purpose; goal; aim; objective; intention
システム,システム,- system
立てる,たてる,"- to stand up; to put up; to set up; to erect; to raise
- to thrust into; to bury into; to dig into
- to make (a noise); to start (a rumour); to raise (a cloud of dust, etc.); to cause
- to make; to establish; to set up; to develop; to formulate
- to put up (a political candidate); to make (one's leader)
- to treat with respect; to give (someone) their due; to make (someone) look good; to avoid embarrassing (someone)
- to sharpen; to make clear
- to shut; to close
- to make tea (matcha); to perform the tea ceremony
- to divide by
- to do ... vigorously"
見つける,みつける,"- to discover; to find (e.g. an error in a book); to come across; to detect; to spot
- to locate; to find (e.g. something missing); to find fault
- to be used to seeing; to be familiar with"
も,も,"- too; also; in addition; as well; (not) either (in a negative sentence)
- both A and B; A as well as B; neither A nor B (in a negative sentence)
- even; as much as; as many as; as far as; as long as; no less than; no fewer than
- even if; even though; although; in spite of
- further; more; again; another; the other"
だらけ,だらけ,"- full of (e.g. mistakes); riddled with
- covered all over with (blood, mud, etc.)"
凶暴,きょうぼう,- ferocious; brutal; atrocious; savage; barbarous
受け取る,うけとる,"- to receive; to get; to accept
- to take; to interpret; to understand"
にはおよばない,にはおよばない,"- there is no need to; it is fine if you don't; unnecessary
- does not match; out of reach of"
格好,かっこう,"- shape; form; figure; posture; pose
- appearance
- state; situation
- suitable; fit; reasonable
- about"
お風呂に入る,おふろにはいる,"- to take a bath; to have a bath
- to take a shower"
見たところ,みたところ,- in appearance; to look at; judging from appearances
による,による,- by means of; due to; because of; according to
低燃費,ていねんぴ,- low fuel consumption
少年,しょうねん,- boy; juvenile; young boy; youth; lad
これくらい,これくらい,- this much; this amount
創立記念日,そうりつきねんび,- anniversary of the establishment (of)
癒し,いやし,- healing; soothing; therapy; comfort; solace
小路,こうじ,- lane; alley
動き,うごき,"- movement; move; motion
- trend; development; change; fluctuation"
開ける,あける,"- to open (a door, etc.); to unwrap (e.g. parcel, package); to unlock
- to open (for business, etc.)
- to empty; to remove; to make space; to make room
- to move out; to clear out
- to be away from (e.g. one's house); to leave (temporarily)
- to dawn; to grow light
- to end (of a period, season)
- to begin (of the New Year)
- to leave (one's schedule) open; to make time (for)
- to make (a hole); to open up (a hole)"
出してくれる,だしてくれる,"- to take out (e.g. garbage); to put out (e.g. dishes on table); to serve (e.g. meal); to get out (e.g. food from cupboard); to submit (e.g. ideas, opinions); to provide for; to pay for; to foot the bill"
あんな,あんな,- that sort of; that kind of; like that; such; so
八兵衛,はちべえ,- Hachibee
良し,よし,- good; excellent; fine; nice; pleasant; agreeable
何これ,なにこれ,- what the?; what's going on?; what's this?
試乗,しじょう,- test drive; test ride; trial ride
今世界,こんせかい,- this world
開く,ひらく,"- to open; to undo; to unseal; to unpack
- to bloom; to unfold; to spread out
- to open (for business, e.g. in the morning)
- to be wide (gap, etc.); to widen
- to hold (meeting, party, etc.); to give; to open
- to found (nation, dynasty, sect, etc.); to open (a new business); to set up; to establish; to start
- to open (ports, borders, etc.)
- to open (an account)
- to open up (new land, path, etc.); to clear; to develop
- to open (a file, etc.)
- to extract (root); to reduce (equation)
- to cut open (fish)
- to change (kanji into hiragana)
- to flare (e.g. skirt)
- to slacken (into a poor posture)"
いい加減,いいかげん,"- irresponsible; perfunctory; careless
- lukewarm; half-baked; halfhearted; vague
- reasonable; moderate
- considerably; quite; rather; pretty"
残す,のこす,"- to leave (behind)
- to leave (undone); to not finish
- to save; to set aside; to reserve
- to leave (to someone, esp. after one's death); to bequeath
- to stay (in the ring); to hold on"
早速,さっそく,- at once; immediately; without delay; promptly
優先,ゆうせん,- preference; priority; precedence
汚い,きたない,"- dirty; filthy; foul; unclean
- disordered; messy; untidy; poor (e.g. handwriting)
- indecent (language, etc.); dirty; vulgar; coarse
- dastardly; mean; base; underhanded
- stingy; greedy"
追加,ついか,- addition; supplement; appending; appendix
あのー,あのー,- say; well; um; er
弟子入り,でしいり,- becoming a pupil (of); becoming an apprentice
カード,カード,"- card (information, filing, etc.)
- card (greetings, congratulations, etc.)
- (Western) playing cards
- credit card; debit card
- match; game; grouping in a competition or tournament
- dough scraper; spatula"
まるで,まるで,"- quite; entirely; completely; at all
- as if; as though; just like"
感覚,かんかく,- sense; sensation; feeling; intuition
ご馳走様でした,ごちそうさまでした,- thank you for the meal; that was a delicious meal; what a wonderful meal
意外,いがい,- unexpected; surprising
職業,しょくぎょう,- occupation; profession; job; vocation; trade; calling; business
タイミング,タイミング,- timing
許す,ゆるす,"- to permit; to allow; to approve; to consent to
- to forgive; to pardon; to excuse; to tolerate
- to exempt (someone) from; to remit; to release; to let off
- to acknowledge; to admit
- to trust; to confide in; to let one's guard down
- to give up (points in a game, distance in a race, etc.); to yield"
多分,たぶん,"- perhaps; probably
- generous; many; much; great"
負ける,まける,"- to lose; to be defeated
- to succumb; to give in; to surrender; to yield
- to be inferior to
- to break out in a rash due to (e.g. lacquer, shaving, etc.)
- to reduce the price; to give a discount; to throw in (something extra) for free"
ブラインドタッチ,ブラインドタッチ,- touch typing
看板,かんばん,"- signboard; sign; billboard; hoarding; doorplate
- draw; attraction; feature; highlight; spokesman; figurehead
- reputation (of a shop); name
- appearance; look; show
- closing (for the day, esp. of a restaurant or bar); closing time"
ラッパ飲み,ラッパのみ,- drinking straight from a bottle
わけない,わけない,"- easy; simple
- there's no way that ..."
ダメダメ,ダメダメ,"- entirely useless; completely worthless
- no no; don't!"
会う,あう,"- to meet; to encounter; to see
- to have an accident; to have a bad experience"
チェック,チェック,"- check; plaid; checkered
- checking; monitoring; looking over; scrutinizing; inspecting
- check (banking); cheque; bill (restaurant)
- check (chess)"
携帯,けいたい,"- carrying (on one's person or in the hand)
- mobile phone; cell phone"
メイン,メイン,"- main; principal
- main dish; main course
- main part; principal part"
そのよう,そのよう,- that kind of; of the sort; of the kind; such
嘘つけ,うそつけ,"- you're lying; yeah, right; liar; fibber"
行方,ゆくえ,"- (one's) whereabouts
- destination; where one is headed
- outcome; course (of events); development; direction; tide
- future; journey ahead"
駆け回る,かけまわる,- to run around; to bustle about
帰る,かえる,"- to return; to come home; to go home; to go back
- to leave
- to get home; to get to home plate"
ごっこ,ごっこ,- playing at (something); game of make-believe; something done together
はぁ,はぁ,"- yes; indeed; well
- ha!
- what?; huh?
- sigh"
乱心,らんしん,- mental derangement; madness; insanity
こぼれる,こぼれる,"- to spill; to fall out of; to overflow
- to peek through; to become visible (although normally not)
- to escape (of a smile, tear, etc.)"
さ,さ,"- -ness
- indicates assertion
- come; come now"
大通り,おおどおり,- main street
実家,じっか,- (one's parents') home
神々しい,こうごうしい,- divine; sublime; solemn
どうしよう,どうしよう,- what to do
下に,しもに,- down; below; downward
こう,こう,"- in this way; thus; such
- uh..."
倒す,たおす,"- to throw down; to bring down; to blow down; to fell; to knock down; to set (something) down on its side; to turn (something) on its side; to recline (e.g. a seat)
- to kill; to defeat; to beat
- to overthrow; to trip up; to ruin
- to leave unpaid; to cheat"
重心,じゅうしん,"- centre of gravity (center)
- centroid; barycenter
- (one's) balance"
過ぎ,すぎ,"- past; after
- too (much); over- (e.g. eating)"
部分,ぶぶん,- portion; section; part
といい,といい,- in terms of both ... and ...; from the perspective of ... as well as ...; whether it be ... or ...
服,ふく,"- clothes (esp. Western clothes)
- counter for doses of medicine, gulps of tea, drags of a cigarette, etc."
合コン,ごうコン,"- joint party (e.g. by students from several colleges); combined party; mixer; two or more groups, esp. female and male students, combining for a party"
何,なに,"- what
- you-know-what; that thing
- whatsit; whachamacallit; what's-his-name; what's-her-name
- (not) at all; (not) in the slightest
- what?; huh?
- hey!
- oh, no (it's fine); why (it's nothing); oh (certainly not)"
売り場,うりば,"- selling area; counter; section; department; sales floor
- favorable time to sell; good time to sell"
遊びに行く,あそびにいく,- to go on a trip; to go out to play; to go and visit (a friend)
もうすぐ,もうすぐ,- soon; shortly; before long; nearly; almost
国,くに,"- country; state
- region
- national government; central government
- home (i.e. hometown, home country)
- province (of Japan)
- land; earth"
年,とし,"- year
- age; years
- past one's prime; old age"
上る,のぼる,"- to ascend; to go up; to climb
- to ascend (as a natural process, e.g. the Sun); to rise
- to go to (the capital)
- to be promoted
- to add up to
- to advance (in price)
- to swim up (a river); to sail up
- to come up (on the agenda)"
基地,きち,"- base (military, expedition, etc.)"
ガソリン,ガソリン,- gasoline; petrol
バッグ,バッグ,- bag
攻め,せめ,"- attack; offence; offense
- dominant partner of a homosexual relationship
- a barrage of; a flood of"
セルフ,セルフ,"- self-service
- self-"
最近,さいきん,"- recently; lately; these days; nowadays; right now
- nearest; closest"
とする,とする,"- to try to ...; to be about to do ...
- to decide to ...
- to take as; to treat as; to regard as
- to use for
- to suppose that (such) is the case; to assume
- to decide that; to think that
- to make into; to change into
- to feel (e.g. after sound symbolism or psychological experience word); to look; to feel like
- to intend; to have the intention"
相手,あいて,"- companion; partner; company
- other party; addressee
- opponent (sports, etc.)"
たち,たち,- pluralizing suffix (esp. for people and animals; formerly honorific)
見知り,みしり,- recognition; acquaintance
側,がわ,"- side (of something, or taking someone's side); part
- (watch) case"
巨大,きょだい,- huge; gigantic; enormous
ぐう,ぐう,"- rock (in rock-paper-scissors); stone; fist
- ungh; gulp
- rumbling (of an empty stomach); growling; gurgling"
我が,わが,- my; our; one's own
包み込む,つつみこむ,- to wrap up
いつか,いつか,- sometime; someday; one day; some time or other; the other day; in due course; in time
間,かん,"- interval; period of time
- among; between; inter-
- good opportunity; chance
- estrangement; discord; alienation
- spy; secret agent"
ジャックポット,ジャックポット,- jackpot
勝つ,かつ,- to win; to gain victory
独り歩き,ひとりあるき,"- taking on a life of its own (of a rumour, etc.)
- walking by oneself; talking a walk by oneself
- walking unaided; being able to walk without help
- standing on one's own feet; being independent; taking care of oneself"
単語,たんご,- word; vocabulary
休む,やすむ,"- to be absent; to take a day off
- to rest; to have a break
- to go to bed; to (lie down to) sleep; to turn in; to retire
- to stop doing some ongoing activity for a time; to suspend business"
全然,ぜんぜん,"- (not) at all; (not) in the slightest
- wholly; entirely; completely; totally
- extremely; very"
好き,すき,"- liked; well-liked; favourite; favorite
- in love (with); loved; romantically interested (in)
- faddism; eccentricity
- the way one likes; (as) it suits one
- refined taste; elegant pursuits"
よっしゃ,よっしゃ,- gotcha; alrighty; got it; OK
漫画雑誌,まんがざっし,- comic book
高い,たかい,"- high; tall
- expensive; high-priced
- high (level); above average (in degree, quality, etc.)
- loud
- high-pitched; shrill"
こんにちは,こんにちは,- hello; good day; good afternoon
もったいない,もったいない,"- wasteful; a waste
- too good; more than one deserves; unworthy of
- impious; profane; sacrilegious"
ああ,ああ,"- ah!; oh!; alas!
- yes; indeed; that is correct
- aah; gah; argh
- hey!; yo!
- uh huh; yeah yeah; right; gotcha"
爆発,ばくはつ,"- explosion; detonation; eruption
- eruption (of discontent, etc.); outburst; outpouring"
６時,ろくじ,- six o'clock
不運,ふうん,- misfortune; bad luck; ill luck; ill fortune
うまる,うまる,"- to be buried; to be covered; to be surrounded
- to overflow; to be crowded; to be filled
- to be repaid (e.g. debt); to be replenished
- to be filled (e.g. blank, vacancy, schedule)"
当たる,あたる,"- to be hit; to strike
- to touch; to be in contact; to be affixed
- to be equivalent to; to be applicable; to apply to
- to be right on the money (of a prediction, criticism, etc.)
- to be selected (in a lottery, etc.); to win
- to be successful; to go well; to be a hit
- to face; to confront
- to lie (in the direction of)
- to undertake; to be assigned
- to be stricken (by food poisoning, heat, etc.); to be afflicted
- to be called on (e.g. by a teacher)
- to treat (esp. harshly); to lash out at
- to be unnecessary
- to be hitting well; to be on a hitting streak
- to feel a bite (in fishing)
- (of fruit, etc.) to be bruised; to spoil
- to feel (something) out; to probe into; to check (i.e. by comparison)
- to shave
- to be a relative of a person; to be a ... in relation to ...; to stand in a relationship"
置く,おく,"- to put; to place
- to leave (behind)
- to establish (an organization, a facility, a position, etc.); to set up
- to appoint (someone to a certain position); to hire; to employ
- to place (one's trust, one's faith, etc.); to bear (in mind, etc.)
- to put down a tool (e.g. a pen) hence stopping what one is doing with that tool
- to take in (boarders, etc.); to provide lodging in one's house
- to separate spatially or temporally
- to do something in advance
- to leave something in a certain state; to keep something in a certain state"
あっ,あっ,"- ah; oh
- hey!"
入れる,いれる,"- to put in; to let in; to take in; to bring in; to insert; to install (e.g. software); to set (a jewel, etc.); to ink in (e.g. tattoo)
- to admit; to accept; to employ; to hire
- to accept; to comply; to grant; to adopt (a policy, etc.); to take (advice, etc.); to listen to; to pay attention to
- to include
- to pay (one's rent, etc.)
- to cast (a vote)
- to make (tea, coffee, etc.)
- to turn on (a switch, etc.)
- to send (a fax); to call"
なぜ,なぜ,- why; how
とんでもない,とんでもない,"- unthinkable; unexpected; absurd; outrageous; preposterous; terrible
- absolutely not!; far from it!; impossible!; preposterous!; what a thing to say!; no way!
- (it was) no bother at all; not at all; don't mention it"
そんなに,そんなに,- so much; so; like that
ハーフサイズ,ハーフサイズ,- half-size
が,が,"- indicates sentence subject (occasionally object)
- indicates possessive (esp. in literary expressions)
- but; however; still; and
- regardless of; whether (or not)"
後にする,あとにする,"- to leave behind
- to put off; to postpone"
事前,じぜん,- prior; beforehand; in advance; before the fact; ex ante
仲いい,なかいい,- close; intimate; on good terms
ゴミ,ゴミ,- rubbish; trash; garbage; refuse
わけがない,わけがない,"- there is no way that ...
- easy; simple"
誘惑,ゆうわく,- temptation; allurement; lure; enticement; seduction
パン,パン,"- bread; (sweet) pastry
- staff of life; one's bread"
さすがに,さすがに,"- as one would expect; naturally; indeed
- still; all the same; after all"
クリスマス,クリスマス,- Christmas
奴,やつ,"- fellow; guy; chap
- thing; object
- he; she; him; her"
ケチケチ,ケチケチ,"- stingily; tightfistedly; in a miserly manner
- naggingly"
集合,しゅうごう,"- meeting up; gathering; assembly
- set"
ゲーセン,ゲーセン,- game arcade; video arcade
最後,さいご,"- end; conclusion
- last; final; latest; most recent
- no sooner than; once; right after (often having negative consequences)
- one's final moments"
企む,たくらむ,- to scheme; to plan; to play a trick; to invent; to conspire; to frame up
いい加減にしろ,いいかげんにしろ,- that's enough!; cut it out!; get a life!
仲良し,なかよし,- intimate friend; close friend; bosom buddy; chum
首を振る,くびをふる,- to shake one's head
皆,みんな,"- everyone; everybody; all
- everything; all"
三つ,みっつ,"- three
- three years of age"
色,いろ,"- colour; color; hue; tint; tinge; shade
- complexion; skin colour; skin color
- look (on one's face); expression
- appearance; air; feeling
- personality; character
- tone (of one's voice, etc.); tune; sound; ring
- love; lust; sensuality; love affair
- lover; paramour
- beauty; sexiness; physical appeal
- kind; type; variety"
決着を付ける,けっちゃくをつける,- to settle (a dispute)
パターン,パターン,"- pattern
- behavioural pattern; behavioral pattern; predictability; force of habit"
